"x0","x1","r0","r1"
0.10141167107872,0.10141267107922,24.6249949932098,24.6249949932098
0.10141267107922,0.10141367107972,23.2499899864197,23.2499899864197
0.10141367107972,0.10141467108022,21.9999799728394,21.9999799728394
0.10141467108022,0.10141567108072,20.9999599456787,20.9999599456787
0.10141567108072,0.10141667108122,19.9999198913574,19.9999198913574
0.10141667108122,0.10141767108172,18.9998397827148,18.9998397827148
0.10141767108172,0.10141867108222,17.9996795654297,17.9996795654297
0.10141867108222,0.10141967108272,16.9993591308594,16.9993591308594
0.10141967108272,0.10142067108322,15.9987182617188,15.9987182617188
0.10142067108322,0.10142167108372,14.9974365234375,14.9974365234375
0.10142167108372,0.101422671084221,13.994873046875,13.994873046875
0.101422671084221,0.101423671084721,12.98974609375,12.98974609375
0.101423671084721,0.101424671085221,11.9794921875,11.9794921875
0.101424671085221,0.101425671085721,10.958984375,10.958984375
0.101425671085721,0.101426671086221,9.91796875,9.91796875
0.101426671086221,0.101427671086721,8.8359375,8.8359375
0.101427671086721,0.101428671087221,7.671875,7.671875
0.101428671087221,0.101429671087721,6.34375,6.34375
0.101429671087721,0.101430671088221,4.6875,4.6875
0.101430671088221,0.101431671088721,3.125,3.125
0.101431671088721,0.101432671089221,2.25,2.25
0.101432671089221,0.101433671089721,1.5,1.5
0.101433671089721,0.101434671090221,1,1
0.101433671089721,0.101434671090221,2,2
0.101432671089221,0.101433671089721,3,3
0.101431671088721,0.101802495914764,4,4
0.101430671088221,0.101801397845207,6.25,6.25
0.101801397845207,0.101802397845707,5.5,5.5
0.101802397845707,0.102173923884482,5,5
0.101802397845707,0.101803397846207,6,6
0.101801397845207,0.101802397845707,7,7
0.101429671087721,0.101800248989207,8,8
0.101428671087221,0.101429671087721,9,9
0.101427671086721,0.101428671087221,10,10
0.101426671086221,0.101797340725147,11,11
0.101425671085721,0.101426671086221,12,12
0.101424671085221,0.101425671085721,13,13
0.101423671084721,0.101424671085221,14,14
0.101422671084221,0.101423671084721,15,15
0.10142167108372,0.101422671084221,16,16
0.10142067108322,0.10142167108372,17,17
0.10141967108272,0.10142067108322,18,18
0.10141867108222,0.101789479822347,19,19
0.10141767108172,0.101788072075433,20,20
0.10141667108122,0.101787583063723,21,21
0.10141567108072,0.10141667108122,22,22
0.10141467108022,0.10141567108072,23,23
0.10141367107972,0.10141467108022,24.5,24.5
0.10141467108022,0.10141567108072,24,24
0.10141467108022,0.10141567108072,25,25
0.10141267107922,0.10141367107972,26,26
0.10141167107872,0.10141267107922,27,27
0.10141067107822,0.10141167107872,28,28
0.10140967107772,0.10141067107822,29,29
0.10140867107722,0.10140967107772,30,30
0.10140767107672,0.10140867107722,31,31
0.10140667107622,0.10140767107672,32,32
0.10140567107572,0.10140667107622,33,33
0.10140467107522,0.10140567107572,34,34
0.10140367107472,0.10140467107522,35,35
0.10140267107422,0.10140367107472,36,36
0.10140167107372,0.10140267107422,37,37
0.10140067107322,0.10140167107372,38,38
0.10139967107272,0.10140067107322,39,39
0.10139867107222,0.10139967107272,40,40
0.10139767107172,0.10139867107222,41,41
0.10139667107122,0.10139767107172,42,42
0.10139567107072,0.10139667107122,43,43
0.10139467107022,0.10139567107072,44,44
0.10139367106972,0.10139467107022,45,45
0.10139267106922,0.10139367106972,46,46
0.10139167106872,0.101400783426281,47.5,47.5
0.101400783426281,0.101401783426781,47,47
0.101400783426281,0.10176196919988,48,48
0.10102090354733,0.10213392496459,56.015625,56.015625
0.10213392496459,0.10213492496509,53.65625,53.65625
0.10213492496509,0.10213592496559,52.3125,52.3125
0.10213592496559,0.10213692496609,51.125,51.125
0.10213692496609,0.105102125718745,50.25,50.25
0.105102125718745,0.105103125719245,49.5,49.5
0.105103125719245,0.105472702939778,49,49
0.105103125719245,0.105104125719745,50,50
0.105102125718745,0.106240478740408,51,51
0.10213692496609,0.102507305545106,52,52
0.10213592496559,0.10213692496609,53.5,53.5
0.10213692496609,0.10213792496659,53,53
0.10213692496609,0.10287848954231,54,54
0.10213492496509,0.10213592496559,55,55
0.10213392496459,0.102503934375166,58.375,58.375
0.102503934375166,0.102873829161382,57.25,57.25
0.102873829161382,0.102874829161882,56.5,56.5
0.102874829161882,0.102875829162382,56,56
0.102874829161882,0.102875829162382,57,57
0.102873829161382,0.102874829161882,58,58
0.102503934375166,0.102504934375666,59.5,59.5
0.102504934375666,0.102505934376166,59,59
0.102504934375666,0.102505934376166,60,60
0.10101990354683,0.10102090354733,61,61
0.10101890354633,0.10101990354683,62,62
0.10101790354583,0.10101890354633,63,63
0.10101690354533,0.103242131021059,64,64
0.100275317842504,0.103243444295087,67.375,67.375
0.103243444295087,0.103244444295587,66.25,66.25
0.103244444295587,0.103245444296087,65.5,65.5
0.103245444296087,0.103246444296587,65,65
0.103245444296087,0.103246444296587,66,66
0.103244444295587,0.103245444296087,67,67
0.103243444295087,0.103244444295587,68.5,68.5
0.103244444295587,0.103245444296087,68,68
0.103244444295587,0.103245444296087,69,69
0.100274317842004,0.100275317842504,70,70
0.100273317841504,0.103165917922596,71.5,71.5
0.103165917922596,0.103551862511247,71,71
0.103165917922596,0.103991313153224,72,72
0.0991598120541263,0.102129233737996,75.125,75.125
0.102129233737996,0.102130233738496,74.25,74.25
0.102130233738496,0.102501135319557,73.5,73.5
0.102501135319557,0.102502135320057,73,73
0.102501135319557,0.102502135320057,74,74
0.102130233738496,0.102131233738996,75,75
0.102129233737996,0.102130233738496,76,76
0.0991588120536263,0.101878541236985,77,77
0.0942020929096848,0.100723270368892,78,78
0.0924282339972886,0.0961874722979003,79,79
0.0924272339967886,0.0935444546284895,80.5,80.5
0.0935444546284895,0.0939163350467573,80,80
0.0935444546284895,0.0935454546289896,81,81
0.0919455181207821,0.0930650053249388,83.25,83.25
0.0930650053249388,0.0930660053254389,82.5,82.5
0.0930660053254389,0.0949439835851538,82,82
0.0930660053254389,0.0930670053259389,83,83
0.0930650053249388,0.0953124889397541,84,84
0.0919445181202821,0.0927143179012183,105.69921875,105.69921875
0.0927143179012183,0.0931015168288051,101.2734375,101.2734375
0.0931015168288051,0.0942722389200318,96.046875,96.046875
0.0942722389200318,0.095026883985624,90.6875,90.6875
0.095026883985624,0.095027883986124,88,88
0.095027883986124,0.0957835878075746,86.5,86.5
0.0957835878075746,0.0972972184250678,85.5,85.5
0.0972972184250678,0.0984312462381554,85,85
0.0972972184250678,0.0972982184255678,86,86
0.0957835878075746,0.0957845878080746,87.5,87.5
0.0957845878080746,0.0957855878085746,87,87
0.0957845878080746,0.0965428960823935,88,88
0.095027883986124,0.0950288839866241,89.5,89.5
0.0950288839866241,0.099571881974935,89,89
0.0950288839866241,0.0957871379571868,90,90
0.095026883985624,0.0957815584667299,93.375,93.375
0.0957815584667299,0.0961590190293779,92.25,92.25
0.0961590190293779,0.0961600190298779,91.5,91.5
0.0961600190298779,0.0961610190303779,91,91
0.0961600190298779,0.0961610190303779,92,92
0.0961590190293779,0.0965363952224942,93,93
0.0957815584667299,0.096158996783663,94.5,94.5
0.096158996783663,0.0965366536634546,94,94
0.096158996783663,0.0961599967841631,95,95
0.0942722389200318,0.0946633980510564,101.40625,101.40625
0.0946633980510564,0.0946643980515565,99.3125,99.3125
0.0946643980515565,0.0962277199250963,98.125,98.125
0.0962277199250963,0.0962287199255963,97.25,97.25
0.0962287199255963,0.0962297199260964,96.5,96.5
0.0962297199260964,0.0969954128822069,96,96
0.0962297199260964,0.0962307199265964,97,97
0.0962287199255963,0.0962297199260964,98,98
0.0962277199250963,0.0966062699255373,99,99
0.0946643980515565,0.098078849055819,100.5,100.5
0.098078849055819,0.100344853896951,100,100
0.098078849055819,0.0999805161005518,101,101
0.0946633980510564,0.0957997563178284,103.5,103.5
0.0957997563178284,0.0965607537105664,102.5,102.5
0.0965607537105664,0.0969410093526713,102,102
0.0965607537105664,0.0969410628203358,103,103
0.0957997563178284,0.0958007563183284,104.5,104.5
0.0958007563183284,0.0973178522384409,104,104
0.0958007563183284,0.0958017563188284,105,105
0.0931015168288051,0.0964428950191189,106.5,106.5
0.0964428950191189,0.0968659347418149,106,106
0.0964428950191189,0.0968643581356507,107,107
0.0927143179012183,0.0942118771768252,110.125,110.125
0.0942118771768252,0.095032584257231,109.25,109.25
0.095032584257231,0.095033584257731,108.5,108.5
0.095033584257731,0.0987279985306235,108,108
0.095033584257731,0.0965384399874621,109,109
0.095032584257231,0.0965374738091499,110,110
0.0942118771768252,0.097610553414155,111,111
0.0907936302391434,0.0915399038355361,114.125,114.125
0.0915399038355361,0.0915409038360361,113.25,113.25
0.0915409038360361,0.0926684590989159,112.5,112.5
0.0926684590989159,0.0961053611835136,112,112
0.0926684590989159,0.0945499636517688,113,113
0.0915409038360361,0.0960852553564835,114,114
0.0915399038355361,0.0941830440511233,115,115
0.090024407991345,0.090025407991845,118.375,118.375
0.090025407991845,0.0937659947568466,117.25,117.25
0.0937659947568466,0.0937669947573467,116.5,116.5
0.0937669947573467,0.0937679947578467,116,116
0.0937669947573467,0.0937679947578467,117,117
0.0937659947568466,0.0937669947573467,118,118
0.090025407991845,0.0911674674195661,119.5,119.5
0.0911674674195661,0.0999698210671343,119,119
0.0911674674195661,0.0991649392669389,120,120
0.090023407990845,0.091305143034969,127.953125,127.953125
0.091305143034969,0.0913061430354691,125.65625,125.65625
0.0913061430354691,0.0928388132074342,124.0625,124.0625
0.0928388132074342,0.0958941705999851,123.125,123.125
0.0958941705999851,0.0958951706004851,122.25,122.25
0.0958951706004851,0.0958961706009852,121.5,121.5
0.0958961706009852,0.124081999960226,121,121
0.0958961706009852,0.0962769234996603,122,122
0.0958951706004851,0.0958961706009852,123,123
0.0958941705999851,0.0962757336108245,124,124
0.0928388132074342,0.0962889094534964,125,125
0.0913061430354691,0.0943274336728759,127.25,127.25
0.0943274336728759,0.0943284336733759,126.5,126.5
0.0943284336733759,0.0943294336738759,126,126
0.0943284336733759,0.0947591368712106,127,127
0.0943274336728759,0.0943284336733759,128,128
0.091305143034969,0.0913061430354691,130.25,130.25
0.0913061430354691,0.0925902412522277,129.5,129.5
0.0925902412522277,0.0964205175261747,129,129
0.0925902412522277,0.0934492178258495,130,130
0.0913061430354691,0.095518723835052,131,131
0.0858480934096023,0.088825759699619,216.599456781987,216.599456781987
0.088825759699619,0.0897449427559498,213.198913563974,213.198913563974
0.0897449427559498,0.0936347446842661,208.460327127948,208.460327127948
0.0936347446842661,0.0936357446847662,205.858154255897,205.858154255897
0.0936357446847662,0.0936367446852662,204.716308511794,204.716308511794
0.0936367446852662,0.0940875811999713,203.432617023587,203.432617023587
0.0940875811999713,0.0940885812004713,201.865234047174,201.865234047174
0.0940885812004713,0.0940895812009714,199.730468094349,199.730468094349
0.0940895812009714,0.0945407503790889,196.960936188698,196.960936188698
0.0945407503790889,0.0950762964519733,193.671872377396,193.671872377396
0.0950762964519733,0.0950772964524733,189.343744754791,189.343744754791
0.0950772964524733,0.0960507770444251,182.437489509583,182.437489509583
0.0960507770444251,0.0960517770449251,174.414041519165,174.414041519165
0.0960517770449251,0.0960527770454251,169.82808303833,169.82808303833
0.0960527770454251,0.0960537770459252,162.62491607666,162.62491607666
0.0960537770459252,0.0960547770464252,154.48811340332,154.48811340332
0.0960547770464252,0.0960557770469252,150.101226806641,150.101226806641
0.0960557770469252,0.0960567770474253,147.827453613281,147.827453613281
0.0960567770474253,0.0960577770479253,146.654907226562,146.654907226562
0.0960577770479253,0.0960587770484253,145.309814453125,145.309814453125
0.0960587770484253,0.0960597770489253,143.61962890625,143.61962890625
0.0960597770489253,0.0960612369692097,141.9892578125,141.9892578125
0.0960612369692097,0.0960625851136612,140.978515625,140.978515625
0.0960625851136612,0.0960635851141612,139.95703125,139.95703125
0.0960635851141612,0.0960645851146613,138.9140625,138.9140625
0.0960645851146613,0.0960655851151613,137.828125,137.828125
0.0960655851151613,0.0960665863729134,136.65625,136.65625
0.0960665863729134,0.0968572866600341,135.3125,135.3125
0.0968572866600341,0.0968582866605342,134.125,134.125
0.0968582866605342,0.0968592866610342,133.25,133.25
0.0968592866610342,0.0968602866615342,132.5,132.5
0.0968602866615342,0.0983926862843,132,132
0.0968602866615342,0.0980641138399218,133,133
0.0968592866610342,0.0968602866615342,134,134
0.0968582866605342,0.0968592866610342,135,135
0.0968572866600341,0.0972386493846174,136.5,136.5
0.0972386493846174,0.0976200580741767,136,136
0.0972386493846174,0.0972396493851174,137,137
0.0960665863729134,0.0960675863734135,138,138
0.0960655851151613,0.0972117328240966,139,139
0.0960645851146613,0.0960655851151613,140,140
0.0960635851141612,0.0960645851146613,141,141
0.0960625851136612,0.0960635851141612,142,142
0.0960612369692097,0.0964433666604683,143,143
0.0960597770489253,0.096441067661623,145.25,145.25
0.096441067661623,0.0968228110284952,144.5,144.5
0.0968228110284952,0.0968238110289952,144,144
0.0968228110284952,0.0968238110289952,145,145
0.096441067661623,0.0968229388870096,146,146
0.0960587770484253,0.0960597770489253,147,147
0.0960577770479253,0.0983568372009866,148,148
0.0960567770474253,0.0960577770479253,149,149
0.0960557770469252,0.0968176762740047,152.375,152.375
0.0968176762740047,0.0968186762745048,151.25,151.25
0.0968186762745048,0.0968196762750048,150.5,150.5
0.0968196762750048,0.0968206762755048,150,150
0.0968196762750048,0.0968206762755048,151,151
0.0968186762745048,0.0968196762750048,152,152
0.0968176762740047,0.0968186762745048,153.5,153.5
0.0968186762745048,0.0972001314277481,153,153
0.0968186762745048,0.0972000093457348,154,154
0.0960547770464252,0.0968176832817045,158.875,158.875
0.0968176832817045,0.0968186832822046,157.75,157.75
0.0968186832822046,0.0968196832827046,156.5,156.5
0.0968196832827046,0.0968206832832046,155.5,155.5
0.0968206832832046,0.0968216832837046,155,155
0.0968206832832046,0.0972029510157607,156,156
0.0968196832827046,0.0968206832832046,157.5,157.5
0.0968206832832046,0.0968216832837046,157,157
0.0968206832832046,0.0968216832837046,158,158
0.0968186832822046,0.0968196832827046,159,159
0.0968176832817045,0.0968186832822046,160,160
0.0960537770459252,0.096059899085114,170.76171875,170.76171875
0.096059899085114,0.0964930785987465,169.5234375,169.5234375
0.0964930785987465,0.0964940785992465,168.046875,168.046875
0.0964940785992465,0.0964950785997465,166.09375,166.09375
0.0964950785997465,0.0964960786002466,164.0625,164.0625
0.0964960786002466,0.0964970786007466,163.125,163.125
0.0964970786007466,0.0964980786012466,162.25,162.25
0.0964980786012466,0.0968803087287514,161.5,161.5
0.0968803087287514,0.0984093716060906,161,161
0.0968803087287514,0.0968813087292514,162,162
0.0964980786012466,0.0973799301908656,163,163
0.0964970786007466,0.0964980786012466,164,164
0.0964960786002466,0.0964970786007466,165,165
0.0964950785997465,0.0968764816018254,168.125,168.125
0.0968764816018254,0.0968774816023254,167.25,167.25
0.0968774816023254,0.0968784816028255,166.5,166.5
0.0968784816028255,0.0968794816033255,166,166
0.0968784816028255,0.0972603904378312,167,167
0.0968774816023254,0.0968784816028255,168,168
0.0968764816018254,0.0968774816023254,169,169
0.0964940785992465,0.0964950785997465,170,170
0.0964930785987465,0.0972552749199711,171,171
0.096059899085114,0.096060899085614,172,172
0.0960527770454251,0.0979606702791348,177.03125,177.03125
0.0979606702791348,0.0979616702796348,176.0625,176.0625
0.0979616702796348,0.0979626702801348,175.125,175.125
0.0979626702801348,0.0979636702806349,174.25,174.25
0.0979636702806349,0.0979646702811349,173.5,173.5
0.0979646702811349,0.102192715593702,173,173
0.0979646702811349,0.0979656702816349,174,174
0.0979636702806349,0.0979646702811349,175,175
0.0979626702801348,0.0979636702806349,176,176
0.0979616702796348,0.0979626702801348,177,177
0.0979606702791348,0.0987248942084032,178,178
0.0960517770449251,0.0960527770454251,179,179
0.0960507770444251,0.0964318687665418,190.4609375,190.4609375
0.0964318687665418,0.0964328687670419,187.671875,187.671875
0.0964328687670419,0.0964338687675419,185.09375,185.09375
0.0964338687675419,0.0964348687680419,183.0625,183.0625
0.0964348687680419,0.096435868768542,182.125,182.125
0.096435868768542,0.096436868769042,181.25,181.25
0.096436868769042,0.096437868769542,180.5,180.5
0.096437868769542,0.096438868770042,180,180
0.096437868769542,0.096438868770042,181,181
0.096436868769042,0.096437868769542,182,182
0.096435868768542,0.096436868769042,183,183
0.0964348687680419,0.096435868768542,184,184
0.0964338687675419,0.0964348687680419,187.125,187.125
0.0964348687680419,0.0971995177257513,186.25,186.25
0.0971995177257513,0.0972005177262514,185.5,185.5
0.0972005177262514,0.0972015177267514,185,185
0.0972005177262514,0.0975828987511777,186,186
0.0971995177257513,0.0972005177262514,187,187
0.0964348687680419,0.0968166814967362,188,188
0.0964328687670419,0.0968144536884905,190.25,190.25
0.0968144536884905,0.0968154536889905,189.5,189.5
0.0968154536889905,0.0968164536894906,189,189
0.0968154536889905,0.0971971390886971,190,190
0.0968144536884905,0.0971960197412569,191,191
0.0964318687665418,0.0968131296006346,193.25,193.25
0.0968131296006346,0.0972422460925687,192.5,192.5
0.0972422460925687,0.0972432460930687,192,192
0.0972422460925687,0.100252846030603,193,193
0.0968131296006346,0.0979624168491585,194,194
0.0950772964524733,0.0962239662242579,196.25,196.25
0.0962239662242579,0.097370794014612,195.5,195.5
0.097370794014612,0.0973717940151121,195,195
0.097370794014612,0.0973717940151121,196,196
0.0962239662242579,0.0969881273189049,197,197
0.0950762964519733,0.0962283528444499,198,198
0.0945407503790889,0.0972164041727233,200.25,200.25
0.0972164041727233,0.0972174041732233,199.5,199.5
0.0972174041732233,0.0975986835810532,199,199
0.0972174041732233,0.0972184041737233,200,200
0.0972164041727233,0.0979798898328071,201,201
0.0940895812009714,0.0940905812014714,202.5,202.5
0.0940905812014714,0.0948539288716154,202,202
0.0940905812014714,0.0940915812019714,203,203
0.0940885812004713,0.0940895812009714,204,204
0.0940875811999713,0.0963896996081797,205,205
0.0936367446852662,0.0955495024757163,206,206
0.0936357446847662,0.0964795178606892,207,207
0.0936347446842661,0.0955434008135011,211.0625,211.0625
0.0955434008135011,0.0959242868520196,210.125,210.125
0.0959242868520196,0.0963050549685967,209.25,209.25
0.0963050549685967,0.0974479011395706,208.5,208.5
0.0974479011395706,0.0978281489475326,208,208
0.0974479011395706,0.097828604511658,209,209
0.0963050549685967,0.0963060549690968,210,210
0.0959242868520196,0.0959252868525196,211,211
0.0955434008135011,0.0955444008140011,212,212
0.0897449427559498,0.0906667080040503,217.9375,217.9375
0.0906667080040503,0.0961713185416947,216.875,216.875
0.0961713185416947,0.0969519733992564,215.75,215.75
0.0969519733992564,0.0973247910345845,214.5,214.5
0.0973247910345845,0.0973257910350846,213.5,213.5
0.0973257910350846,0.0976992240491521,213,213
0.0973257910350846,0.0976991815351294,214,214
0.0973247910345845,0.0976986175384073,215.5,215.5
0.0976986175384073,0.0988199636287162,215,215
0.0976986175384073,0.098071390421161,216,216
0.0969519733992564,0.0981249876682946,217,217
0.0961713185416947,0.0965457397163579,218,218
0.0906667080040503,0.0955907156150425,219,219
0.088825759699619,0.0934267776521457,220,220
0.0806182940420807,0.0875590553767379,221.5,221.5
0.0875590553767379,0.08794230297554,221,221
0.0875590553767379,0.0879424307525742,222,222
0.0806172940415807,0.0840719517792554,223,223
0.0598197276467556,0.0920149100138713,224,224
0,0.0041428494587756,297.344446182251,297.344446182251
0.0041428494587756,0.0500451112425071,270.707275390625,270.707275390625
0.0500451112425071,0.0500461112430071,261.87158203125,261.87158203125
0.0500461112430071,0.0763870840161361,258.2431640625,258.2431640625
0.0763870840161361,0.0763880840166361,252.486328125,252.486328125
0.0763880840166361,0.0801565154162466,245.63671875,245.63671875
0.0801565154162466,0.0813011911314839,241.7734375,241.7734375
0.0813011911314839,0.0983887469174704,236.421875,236.421875
0.0983887469174704,0.110917090231895,232.625,232.625
0.110917090231895,0.11174505668808,231.25,231.25
0.11174505668808,0.113840820860686,229.5,229.5
0.113840820860686,0.114676085284459,227.75,227.75
0.114676085284459,0.116350279720445,226.5,226.5
0.116350279720445,0.124080999959725,225.5,225.5
0.124080999959725,0.124081999960226,225,225
0.124080999959725,0.124081999960226,226,226
0.116350279720445,0.117434298875507,227.5,227.5
0.117434298875507,0.11806403210629,227,227
0.117434298875507,0.117435298876007,228,228
0.114676085284459,0.115481346625234,229,229
0.113840820860686,0.115854026526119,231.25,231.25
0.115854026526119,0.115855026526619,230.5,230.5
0.115855026526619,0.116258051264337,230,230
0.115855026526619,0.116256921214038,231,231
0.115854026526119,0.11625556879525,232,232
0.11174505668808,0.112549680363923,233,233
0.110917090231895,0.112134447932535,234,234
0.0983887469174704,0.100422969838058,240.21875,240.21875
0.100422969838058,0.112555774985872,238.0625,238.0625
0.112555774985872,0.112556774986372,237.125,237.125
0.112556774986372,0.112557774986872,236.25,236.25
0.112557774986872,0.112558774987372,235.5,235.5
0.112558774987372,0.113366585539476,235,235
0.112558774987372,0.112962897978272,236,236
0.112557774986872,0.112962266959661,237,237
0.112556774986372,0.112557774986872,238,238
0.112555774985872,0.112959639527309,239,239
0.100422969838058,0.110776903530597,242.375,242.375
0.110776903530597,0.110777903531097,241.25,241.25
0.110777903531097,0.111183573243864,240.5,240.5
0.111183573243864,0.111591400365033,240,240
0.111183573243864,0.112402403031323,241,241
0.110777903531097,0.112400476720679,242,242
0.110776903530597,0.113277958939679,243.5,243.5
0.113277958939679,0.11452684668657,243,243
0.113277958939679,0.113278958940179,244,244
0.0813011911314839,0.093262145218189,247.125,247.125
0.093262145218189,0.0932631452186891,246.25,246.25
0.0932631452186891,0.0946985777302813,245.5,245.5
0.0946985777302813,0.0956540673152593,245,245
0.0946985777302813,0.0946995777307814,246,246
0.0932631452186891,0.096104582439978,247,247
0.093262145218189,0.0941036511625053,248,248
0.0801565154162466,0.106894262138978,249.5,249.5
0.106894262138978,0.110906812040095,249,249
0.106894262138978,0.111804005202185,250,250
0.0763880840166361,0.0768346043570633,259.3359375,259.3359375
0.0768346043570633,0.0768356043575633,256.921875,256.921875
0.0768356043575633,0.0825807164429996,255.84375,255.84375
0.0825807164429996,0.0825817164434996,254.6875,254.6875
0.0825817164434996,0.0850303217769728,253.375,253.375
0.0850303217769728,0.0850313217774729,252.25,252.25
0.0850313217774729,0.0850323217779729,251.5,251.5
0.0850323217779729,0.0850333217784729,251,251
0.0850323217779729,0.0854405512795513,252,252
0.0850313217774729,0.0850323217779729,253,253
0.0850303217769728,0.0850313217774729,254.5,254.5
0.0850313217774729,0.0850323217779729,254,254
0.0850313217774729,0.0850323217779729,255,255
0.0825817164434996,0.0916773331627635,256,256
0.0825807164429996,0.088323442062063,257,257
0.0768356043575633,0.0979143385333619,258,258
0.0768346043570633,0.0789216939738104,261.75,261.75
0.0789216939738104,0.0856724637996563,260.5,260.5
0.0856724637996563,0.0913728662094745,259.5,259.5
0.0913728662094745,0.0913738662099745,259,259
0.0913728662094745,0.093798588501249,260,260
0.0856724637996563,0.0914516178867682,261.5,261.5
0.0914516178867682,0.09296457287134,261,261
0.0914516178867682,0.0961511652837439,262,262
0.0789216939738104,0.0943077107835997,263,263
0.0763870840161361,0.0919953021287678,264,264
0.0500461112430071,0.0789054545940027,265.5,265.5
0.0789054545940027,0.087099566680661,265,265
0.0789054545940027,0.0872647723733017,266,266
0.0500451112425071,0.0829953307967709,279.54296875,279.54296875
0.0829953307967709,0.082996330797271,276.0234375,276.0234375
0.082996330797271,0.082997330797771,273.796875,273.796875
0.082997330797771,0.082998330798271,272.09375,272.09375
0.082998330798271,0.087172836679367,270.6875,270.6875
0.087172836679367,0.087173836679867,269.375,269.375
0.087173836679867,0.0875722993590586,268.25,268.25
0.0875722993590586,0.0887693602759907,267.5,267.5
0.0887693602759907,0.0935975200535033,267,267
0.0887693602759907,0.0949290591083771,268,268
0.0875722993590586,0.0909698828840769,269,269
0.087173836679867,0.0883750904995376,270.5,270.5
0.0883750904995376,0.0887932409259126,270,270
0.0883750904995376,0.0883760905000377,271,271
0.087172836679367,0.0892329884265158,272,272
0.082998330798271,0.0866863627491541,273.5,273.5
0.0866863627491541,0.0866873627496541,273,273
0.0866863627491541,0.0866873627496541,274,274
0.082997330797771,0.0842262935867545,275.5,275.5
0.0842262935867545,0.0850577362455531,275,275
0.0842262935867545,0.0846362359514876,276,276
0.082996330797271,0.083404488710187,278.25,278.25
0.083404488710187,0.083405488710687,277.5,277.5
0.083405488710687,0.0842242653711477,277,277
0.083405488710687,0.0875141528120228,278,278
0.083404488710187,0.0879228023631105,279,279
0.0829953307967709,0.082996330797271,283.0625,283.0625
0.082996330797271,0.082997330797771,282.125,282.125
0.082997330797771,0.082998330798271,281.25,281.25
0.082998330798271,0.0835438449786998,280.5,280.5
0.0835438449786998,0.0868295508893109,280,280
0.0835438449786998,0.0846433286537719,281,281
0.082998330798271,0.0862884418483536,282,282
0.082997330797771,0.0858872732101172,283,283
0.082996330797271,0.0850556470735453,284,284
0.0041428494587756,0.0284330358753583,323.981616973877,323.981616973877
0.0284330358753583,0.0552214061006062,321.463233947754,321.463233947754
0.0552214061006062,0.0588280285044333,317.926467895508,317.926467895508
0.0588280285044333,0.0614532369059354,313.032623291016,313.032623291016
